,flat_price,rooms,area,living_area,kitchen_area,floor,finishing,deal_type,house_age,wall_material,house_series,house_floors,elevator,latitude,longitude,center_distance
8809,14.5,3.0,64.0,30.0,16.5,2.0,Евро,Свободная продажа,2014.0,Монолитный,01-пз индивидуальный проект,16.0,есть,55.523825,37.514742,26.218692798844117
8810,11.25,2.0,44.3,29.0,8.0,9.0,Косметический,Свободная продажа,1971.0,Железобетон,II-49,9.0,есть,55.854011,37.684569,12.106470989949162
8811,21.96,1.0,36.0,20.0,10.0,11.0,Требует ремонта,Свободная продажа,2019.0,Монолитный,Серия неизвестна,19.0,есть,55.70406,37.571,6.091757230345932
8812,13.0,3.0,64.0,43.8,7.1,10.0,Отсутствует,Альтернатива,1973.0,Блочный,II-57,12.0,есть,55.768831,37.835306,13.786735678352713
8814,28.0,2.0,74.9,31.8,28.7,10.0,Евро,Свободная продажа,2020.0,Панельный,Серия неизвестна,25.0,есть,55.661953,37.422755,15.834977086947744
8815,31.5,4.0,96.0,76.0,9.0,1.0,Не известно,Свободная продажа,1957.0,Кирпичный,01-пз индивидуальный проект,5.0,Неизвестно,55.708643,37.608984,4.858325401286928
8816,8.19,2.0,34.0,10.0,17.0,9.0,Евро,Свободная продажа,2022.0,Монолитный,Серия неизвестна,17.0,есть,55.508738,37.34046,32.226156683759854
8817,24.0,1.0,35.5,16.0,12.0,6.0,Дизайнерский,Свободная продажа,2020.0,Монолитный,Серия неизвестна,20.0,есть,55.751639,37.51626,6.371882009213384
8818,26.0,1.0,63.0,18.754882337030025,15.0,33.0,Не известно,Свободная продажа,2010.0,Монолитный,"14/14, индивидуальный",48.0,есть,55.780846,37.449147,11.058626215510042
8819,10.5,1.0,36.9,23.0,6.4,16.0,Дизайнерский,Свободная продажа,2023.0,Монолитный,Серия неизвестна,16.0,Неизвестно,55.633135,37.455328,16.716622404867554
8821,19.0,3.0,85.0,47.0,14.0,6.0,Евро,Свободная продажа,2019.0,Монолитный,Серия неизвестна,15.0,есть,55.568354,37.495761,21.839928143115937
8822,19.65,3.0,61.0,44.0,7.0,1.0,Не известно,Свободная продажа,1996.5014386607377,Кирпичный,Серия неизвестна,5.0,Неизвестно,55.732175,37.66371,3.6345545931830565
8823,19.99,1.0,42.1,13.0,14.4,3.0,Требует ремонта,Свободная продажа,2023.0,Монолитный,Серия неизвестна,53.0,Неизвестно,55.751665,37.526295,5.741756780137604
8824,26.0,2.0,76.2,40.5,15.0,19.0,Дизайнерский,Свободная продажа,2012.0,Монолитный,"14/14, индивидуальный",21.0,есть,55.642138,37.604448,12.260015197645247
8825,21.1,3.0,73.8,46.6,11.4,16.0,Косметический,Альтернатива,2022.0,Монолитный,i-511,19.0,есть,55.877693,37.677643,14.489779052888416
8826,33.5,5.0,112.0,70.0,11.0,11.0,Не известно,Свободная продажа,1992.0,Железобетон,П-44,17.0,есть,55.661547,37.558113,10.745459089134117
8827,8.5,1.0,34.8,20.0,10.0,12.0,Требует ремонта,Свободная продажа,1966.0,Блочный,II-18-12 Б,12.0,есть,55.879096,37.619899,14.15143655217637
8828,9.0,1.0,32.0,20.0,6.0,1.0,Косметический,Свободная продажа,1961.0,Монолитный,01-пз индивидуальный проект,9.0,есть,55.773196,37.710988,6.311807092975047
8829,15.5,3.0,61.0,43.0,6.0,4.0,Косметический,Свободная продажа,1975.0,Железобетон,II-49,9.0,есть,55.866172,37.614419,12.713533008889899
8830,19.0,2.0,53.0,35.0,10.9,25.0,Косметический,Свободная продажа,2022.0,Панельный,Серия неизвестна,32.0,есть,55.692024,37.467509,11.563034341058152
8831,164.0,4.0,205.0,79.50650510204082,18.169964664310953,8.0,Не известно,Свободная продажа,2019.0,Монолитный,Серия неизвестна,11.0,Неизвестно,55.748914,37.557304,3.810166592206143
8832,9.8,1.0,53.3,21.0,16.6,4.0,Евро,Альтернатива,2011.0,Монолитный,01-пз индивидуальный проект,17.0,есть,55.603766,37.169367,32.68034262647894
8833,26.0,3.0,65.5,46.5,6.5,5.0,Евро,Альтернатива,1927.0,Кирпичный,01-пз индивидуальный проект,7.0,есть,55.716473,37.61812,3.955432200431271
8834,16.5,2.0,61.0,33.6,9.5,17.0,Евро,Свободная продажа,2021.0,Монолитный,Серия неизвестна,17.0,есть,55.857109,37.405588,17.717974844077155
8835,97.4147,4.0,150.0,90.0,20.0,5.0,Дизайнерский,Свободная продажа,1999.0,Монолитный,а-монолит,13.0,есть,55.785989,37.607278,3.8408472898818644
8836,27.499999,2.0,71.5,32.24744287268771,15.0,2.0,Требует ремонта,Свободная продажа,2022.0,Монолитный,Серия неизвестна,29.0,есть,55.717797,37.65461,4.457211473319943
8837,59.8,4.0,103.0,64.3,8.3,3.0,Отсутствует,Альтернатива,1931.0,Кирпичный,01-пз индивидуальный проект,12.0,есть,55.744444,37.613072,0.8906449976967288
8838,22.1,2.0,51.3,16.7,15.0,17.0,Дизайнерский,Альтернатива,1996.5014386607377,Монолитный,Серия неизвестна,32.0,есть,55.819762,37.701331,9.18842684085505
8839,40.99,4.0,108.0,81.0,12.0,5.0,Евро,Свободная продажа,1938.0,Кирпичный,01-пз индивидуальный проект,8.0,есть,55.737076,37.525854,6.004839191043968
8840,31.1,3.0,55.0,36.0,6.0,8.0,Евро,Альтернатива,1961.0,Кирпичный,01-пз индивидуальный проект,8.0,есть,55.729873,37.55752,4.513553302442274
8841,17.55,3.0,80.0,44.9,13.2,7.0,Не известно,Альтернатива,2012.0,Панельный,П-44К,17.0,есть,55.62301,37.307411,24.231940236295024
8842,257.90775,4.0,234.0,170.0,16.0,4.0,Евро,Свободная продажа,2004.0,Монолитный,Серия неизвестна,6.0,есть,55.827737,37.467284,12.656241190029434
8843,11.8,1.0,38.8,21.0,10.0,21.0,Косметический,Свободная продажа,1986.0,Панельный,КОПЭ,22.0,есть,55.800372,37.408543,14.189183187822705
8844,43.5,3.0,89.0,30.0,13.2,16.0,Отсутствует,Свободная продажа,2023.0,Монолитный,Серия неизвестна,16.0,Неизвестно,55.718425,37.656047,4.445830569564139
8845,12.65,1.0,35.3,20.0,10.1,12.0,Евро,Свободная продажа,1965.0,Железобетон,ii-18-31/12,12.0,есть,55.73183,37.531631,5.855634321932373
8846,46.0,2.0,84.0,44.5,15.0,5.0,Дизайнерский,Свободная продажа,2014.0,Монолитный,"14/14, индивидуальный",21.0,есть,55.703185,37.491548,9.612295830598821
8847,26.0,1.0,42.7,23.0,10.5,17.0,Дизайнерский,Свободная продажа,2021.0,Монолитный,Серия неизвестна,18.0,есть,55.685548,37.699283,9.000109487702234
8848,30.0,1.0,50.0,18.754882337030025,14.0,16.0,Не известно,Неизвестно,2008.0,Монолитно-кирпичный,Серия неизвестна,20.0,есть,55.69834,37.498025,9.605735507911634
8849,44.0,3.0,76.0,46.0,10.0,13.0,Отсутствует,Свободная продажа,2021.0,Монолитный,Серия неизвестна,25.0,Неизвестно,55.714506,37.474695,9.908223633265528
8850,16.0,4.0,76.1,53.4,8.6,2.0,Косметический,Альтернатива,1959.0,Кирпичный,Серия неизвестна,5.0,Неизвестно,55.706294,37.744756,9.46489273529702
8851,92.0,5.0,180.0,95.0,22.97391304347826,4.0,Дизайнерский,Альтернатива,2000.0,Монолитный,Серия неизвестна,17.0,есть,55.784243,37.636617,3.7805553299224095
8852,11.99,1.0,39.0,18.0,10.0,22.0,Евро,Свободная продажа,1986.0,Железобетон,II-68,22.0,есть,55.600776,37.527813,17.761571798934128
8853,24.34,2.0,59.2,36.8,9.0,5.0,Евро,Альтернатива,1956.0,Кирпичный,"14/14, индивидуальный",9.0,есть,55.687497,37.543318,8.569908016239312
8854,13.7,1.0,37.0,20.0,8.0,10.0,Косметический,Свободная продажа,1996.5014386607377,Кирпичный,1-515-5,12.0,есть,55.717254,37.445267,11.504207021464477
8855,16.7,1.0,39.7,8.7,20.5,4.0,Не известно,Альтернатива,2018.0,Монолитный,II-01,22.0,есть,55.73664,37.465982,9.682834071437046
8856,21.6,1.0,42.9,22.1,3.0,4.0,Отсутствует,Свободная продажа,2022.0,Монолитно-кирпичный,Серия неизвестна,11.0,Неизвестно,55.763407,37.659856,2.9337298973845605
8857,6.324,1.0,40.8,17.5,12.1,2.0,Отсутствует,Свободная продажа,2022.0,Монолитно-кирпичный,Серия неизвестна,3.0,Неизвестно,55.48908,36.92243,52.68568821115127
8858,28.0,4.0,94.0,57.0,15.0,20.0,Требует ремонта,Свободная продажа,2021.0,Кирпичный,Серия неизвестна,33.0,есть,55.721032,37.693615,5.882811994077361
8859,11.2,1.0,40.0,19.0,10.0,7.0,Косметический,Альтернатива,2016.0,Панельный,П-44Т,17.0,есть,55.602484,37.363699,23.0763637575555
8860,9.9,1.0,34.1,15.0,9.0,3.0,Не известно,Свободная продажа,2020.0,Монолитный,Серия неизвестна,9.0,есть,55.565498,37.499651,22.054274032265493
8861,16.0,2.0,59.2,32.0,13.0,16.0,Косметический,Альтернатива,2012.0,Железобетон,П-44Т,17.0,есть,55.883217,37.527597,15.664204096166145
8862,7.7,2.0,42.0,18.0,6.0,6.0,Косметический,Свободная продажа,2020.0,Кирпичный,Серия неизвестна,6.0,есть,55.651415,37.723187,13.0141464487429
8863,12.3,1.0,41.0,26.0,10.0,2.0,Требует ремонта,Свободная продажа,2020.0,Монолитный,01-пз индивидуальный проект,23.0,есть,55.582925,37.581164,18.96412735397753
8864,23.0,3.0,63.0,27.0,23.0,13.0,Отсутствует,Свободная продажа,2023.0,Монолитно-кирпичный,Серия неизвестна,20.0,Неизвестно,55.831079,37.400432,16.22725928074157
8865,21.0,1.0,54.0,25.0,12.0,21.0,Отсутствует,Альтернатива,2019.0,Монолитный,"14/14, индивидуальный",41.0,есть,55.763265,37.514994,6.57111813095503
8866,9.7,1.0,32.8,18.7,6.7,9.0,Евро,Свободная продажа,1975.0,Железобетон,II-49,9.0,есть,55.867975,37.601537,12.952450988117526
8867,35.8,3.0,95.7,43.3,27.8,19.0,Дизайнерский,Свободная продажа,2011.0,Монолитный,"14/14, индивидуальный",30.0,есть,55.810531,37.728604,9.532153861509716
8868,12.1,1.0,38.1,17.1,12.5,3.0,Косметический,Свободная продажа,2023.0,Монолитный,Серия неизвестна,12.0,есть,55.638978,37.324524,22.322417088092287
8869,18.0,3.0,72.0,55.0,10.0,3.0,Косметический,Альтернатива,1958.0,Смешанные,II-01,4.0,Неизвестно,55.831686,37.588925,9.054364712333696
8870,9.0,2.0,44.7,34.2,6.0,1.0,Евро,Свободная продажа,1969.0,Панельный,II-49,9.0,есть,55.875344,37.574148,14.002250605336343
8871,30.75,3.0,82.0,54.0,11.0,5.0,Евро,Свободная продажа,2000.0,Монолитный,П-44,22.0,есть,55.756675,37.549588,4.310304826007463
8872,14.5,2.0,39.0,12.0,20.0,7.0,Дизайнерский,Свободная продажа,2017.0,Смешанные,II-01,20.0,есть,55.850909,37.617527,11.012470457047188
8873,60.0,4.0,161.0,90.0,14.0,14.0,Дизайнерский,Свободная продажа,2006.0,Монолитный,01-пз индивидуальный проект,23.0,есть,55.64192,37.523465,13.61400958271056
8874,100.0,3.0,142.3,100.0,20.0,6.0,Дизайнерский,Свободная продажа,2016.0,Монолитный,Серия неизвестна,13.0,Неизвестно,55.76958,37.59171,2.54962037429044
8875,15.5,2.0,66.0,44.0,7.4,1.0,Косметический,Свободная продажа,1961.0,Кирпичный,01-пз индивидуальный проект,5.0,Неизвестно,55.72524,37.459397,10.382294863795785
8876,22.9,3.0,68.0,48.0,7.0,25.0,Евро,Свободная продажа,2004.0,Монолитный,01-пз индивидуальный проект,25.0,есть,55.809378,37.456882,11.94470759201247
8877,8.6,1.0,50.0,36.0,9.0,5.0,Евро,Альтернатива,2018.0,Монолитный,Серия неизвестна,9.0,Неизвестно,55.53615,37.14556,38.22833411512109
